"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-11-19",0,FALSE,"667370760575582208",FALSE,NA,NA,NA,"LuisOmarTapia","118085767",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@LuisOmarTapia @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/ij8py6RMKl",FALSE
"2015-11-19",0,FALSE,"667370641969045504",FALSE,NA,NA,NA,"albertolati","81888818",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@albertolati @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/NVjqIlcyKm",FALSE
"2015-11-19",1,FALSE,"667370528622120963",FALSE,NA,NA,NA,"EstadioDiario","129364127",1,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@estadiodiario  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/1N0RoCuNd0",FALSE
"2015-11-19",0,FALSE,"667370455846756354",FALSE,NA,NA,NA,"Curiosos_Futbol","1127126630",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@Curiosos_Futbol  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/82yW4k1d2D",FALSE
"2015-11-19",0,FALSE,"667370380529524740",FALSE,NA,NA,NA,"SomosFutboleroz","364550804",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@SomosFutboleroz  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/z7flKBi2NI",FALSE
"2015-11-19",0,FALSE,"667370307318112256",FALSE,NA,NA,NA,"Faitelson_ESPN","150832830",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@Faitelson_ESPN @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/UMfgW5xUjl",FALSE
"2015-11-19",0,FALSE,"667370215278276608",FALSE,NA,NA,NA,"joserra_espn","111372842",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@joserra_espn @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/QU0sV0QeOz",FALSE
"2015-11-19",0,FALSE,"667370093240852484",FALSE,NA,NA,NA,"EJerezESPN","274128520",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@EJerezESPN @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/rRItZCOKVK",FALSE
"2015-11-19",0,FALSE,"667369927511302144",FALSE,NA,NA,NA,"Salvadoraguil67","89285718",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@Salvadoraguil67 @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/UHpIjcCRmY",FALSE
"2015-11-19",0,FALSE,"667369728713883648",FALSE,NA,NA,NA,"AmadorErnesto","51769304",1,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@AmadorErnesto  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/keXFzrQugH",FALSE
"2015-11-19",0,FALSE,"667369722426613760",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RapDo22","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@2018PyeongChang @Olympics 500 year old forest destroyed for #Olympics?! Act now to stop it! https://t.co/SFKOGGbc2I",FALSE
"2015-11-19",0,FALSE,"667369615467675648",FALSE,NA,NA,NA,"CelisDeportes","364973445",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@CelisDeportes  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/DutJJpxN4O",FALSE
"2015-11-19",2,FALSE,"667369538602868737",FALSE,NA,NA,NA,"fersch_4","27954537",2,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@fersch_4  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/42zCv98XmF",FALSE
"2015-11-19",0,FALSE,"667369475293876224",TRUE,NA,NA,NA,NA,NA,52,FALSE,"Tstrv2mI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667369456805498881",FALSE,NA,NA,NA,"erikaaldana9","351596070",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@erikaaldana9  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/i49bLFQlCv",FALSE
"2015-11-19",1,FALSE,"667369360323907585",FALSE,NA,NA,NA,"karenjordankj","544445801",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@karenjordankj  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/BVLWo0rdqE",FALSE
"2015-11-19",0,FALSE,"667369216861949952",FALSE,NA,NA,NA,"ninomangravita","161414610",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@ninomangravita @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/OkOdk0FWpC",FALSE
"2015-11-19",0,FALSE,"667369081939615744",FALSE,NA,NA,NA,"DavisZone","273660533",0,FALSE,"gabrielfcordero","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@DavisZone  @adidasfootball @adidas presenta Errejota RJ  el balón de fútbol de @Olympics @Rio2016 https://t.co/6Y5NARc4mU",FALSE
"2015-11-19",0,FALSE,"667368805086162945",TRUE,NA,NA,NA,NA,NA,52,FALSE,"iSkyeHIGH","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667367912890638336",TRUE,NA,NA,NA,NA,NA,52,FALSE,"medicinaiesport","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667367533738139648",FALSE,NA,NA,"667361484696080384","roma2024","3378947265",0,FALSE,"KelumPerera84","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@roma2024 @Coninews @Olympics #olimpiadi - no better place to host the games!",FALSE
"2015-11-19",0,FALSE,"667367369354801153",TRUE,NA,NA,NA,NA,NA,336,FALSE,"marianrci","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Olympics: Today marks 47 years since the Opening Ceremony of Mexico 1968. Here's an official poster of the Games. #olympics <U+263A> http://t.…",FALSE
"2015-11-19",0,FALSE,"667367061354483712",TRUE,NA,NA,NA,NA,NA,52,FALSE,"famiyy_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
